                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.00092,                      1,                      1,                0.92505,             0.00026514,             0.00026514,             0.00026514
                    130,                0.00094,                      1,                      1,                0.92516,             0.00026161,             0.00026161,             0.00026161
                    131,                0.00126,                      1,                      1,                0.92882,             0.00025808,             0.00025808,             0.00025808
                    132,                0.00077,                      1,                      1,                0.92041,             0.00025454,             0.00025454,             0.00025454
                    133,                0.00271,                      1,                      1,                0.92062,             0.00025101,             0.00025101,             0.00025101
                    134,                0.00382,                      1,                      1,                0.92052,             0.00024747,             0.00024747,             0.00024747
                    135,                0.00872,                      1,                      1,                0.92163,             0.00024394,             0.00024394,             0.00024394
                    136,                0.00103,                      1,                      1,                 0.9185,              0.0002404,              0.0002404,              0.0002404
                    137,                0.00467,                      1,                      1,                0.91928,             0.00023687,             0.00023687,             0.00023687
                    138,                0.00078,                      1,                      1,                0.92069,             0.00023334,             0.00023334,             0.00023334
                    139,                0.00066,                      1,                      1,                0.92334,              0.0002298,              0.0002298,              0.0002298
                    140,                0.00418,                      1,                      1,                0.92167,             0.00022627,             0.00022627,             0.00022627
                    141,                0.00083,                      1,                      1,                0.92359,             0.00022273,             0.00022273,             0.00022273
                    142,                0.00066,                      1,                      1,                0.92315,              0.0002192,              0.0002192,              0.0002192
                    143,                0.00086,                      1,                      1,                 0.9274,             0.00021566,             0.00021566,             0.00021566
                    144,                 0.0023,                      1,                      1,                0.92041,             0.00021213,             0.00021213,             0.00021213
                    145,                 0.0017,                      1,                      1,                0.92257,              0.0002086,              0.0002086,              0.0002086
                    146,                0.00229,                      1,                      1,                0.92217,             0.00020506,             0.00020506,             0.00020506
                    147,                0.00471,                      1,                      1,                0.92374,             0.00020153,             0.00020153,             0.00020153
                    148,                0.00193,                      1,                      1,                 0.9207,             0.00019799,             0.00019799,             0.00019799
                    149,                0.00674,                      1,                      1,                0.92238,             0.00019446,             0.00019446,             0.00019446
                    150,                0.00104,                      1,                      1,                0.92262,             0.00019092,             0.00019092,             0.00019092
                    151,                 0.0005,                      1,                      1,                0.92342,             0.00018739,             0.00018739,             0.00018739
                    152,                0.00126,                      1,                      1,                0.92071,             0.00018385,             0.00018385,             0.00018385
                    153,                0.00082,                      1,                      1,                0.92184,             0.00018032,             0.00018032,             0.00018032
                    154,                0.00212,                      1,                      1,                0.92088,             0.00017679,             0.00017679,             0.00017679
                    155,                0.00066,                      1,                      1,                0.92065,             0.00017325,             0.00017325,             0.00017325
                    156,                0.00088,                      1,                      1,                0.92147,             0.00016972,             0.00016972,             0.00016972
                    157,                0.00707,                      1,                      1,                0.92216,             0.00016618,             0.00016618,             0.00016618
                    158,                0.00245,                      1,                      1,                0.92041,             0.00016265,             0.00016265,             0.00016265
                    159,                0.00109,                      1,                      1,                0.92316,             0.00015911,             0.00015911,             0.00015911
                    160,                0.00237,                      1,                      1,                0.91885,             0.00015558,             0.00015558,             0.00015558
                    161,                0.00045,                      1,                      1,                0.91942,             0.00015205,             0.00015205,             0.00015205
                    162,                0.00161,                      1,                      1,                0.91889,             0.00014851,             0.00014851,             0.00014851
                    163,                0.00346,                      1,                      1,                0.92039,             0.00014498,             0.00014498,             0.00014498
                    164,                0.00057,                      1,                      1,                0.92038,             0.00014144,             0.00014144,             0.00014144
                    165,                0.00061,                      1,                      1,                0.91839,             0.00013791,             0.00013791,             0.00013791
                    166,                0.00078,                      1,                      1,                0.92244,             0.00013437,             0.00013437,             0.00013437
                    167,                 0.0011,                      1,                      1,                0.92224,             0.00013084,             0.00013084,             0.00013084
                    168,                0.00043,                      1,                      1,                0.92369,             0.00012731,             0.00012731,             0.00012731
                    169,                0.00411,                      1,                      1,                0.92175,             0.00012377,             0.00012377,             0.00012377
                    170,                0.00324,                      1,                      1,                0.92131,             0.00012024,             0.00012024,             0.00012024
                    171,                0.00134,                      1,                      1,                0.91979,              0.0001167,              0.0001167,              0.0001167
                    172,                0.00062,                      1,                      1,                0.92267,             0.00011317,             0.00011317,             0.00011317
                    173,                0.00085,                      1,                      1,                0.92719,             0.00010963,             0.00010963,             0.00010963
                    174,                0.00067,                      1,                      1,                0.92071,              0.0001061,              0.0001061,              0.0001061
                    175,                0.00073,                      1,                      1,                0.92184,             0.00010257,             0.00010257,             0.00010257
                    176,                0.00027,                      1,                      1,                0.92447,             9.9032e-05,             9.9032e-05,             9.9032e-05
                    177,                0.00166,                      1,                      1,                0.92636,             9.5498e-05,             9.5498e-05,             9.5498e-05
                    178,                0.00145,                      1,                      1,                0.91953,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    179,                0.00208,                      1,                      1,                 0.9218,             8.8429e-05,             8.8429e-05,             8.8429e-05
                    180,                0.00132,                      1,                      1,                0.92159,             8.4895e-05,             8.4895e-05,             8.4895e-05
                    181,                0.00085,                      1,                      1,                0.92606,              8.136e-05,              8.136e-05,              8.136e-05
                    182,                0.00065,                      1,                      1,                0.92316,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    183,                0.00202,                      1,                      1,                0.92828,             7.4292e-05,             7.4292e-05,             7.4292e-05
                    184,                0.00221,                      1,                      1,                0.92288,             7.0757e-05,             7.0757e-05,             7.0757e-05
                    185,                0.00092,                      1,                      1,                0.92014,             6.7223e-05,             6.7223e-05,             6.7223e-05
                    186,                0.00465,                      1,                      1,                0.92049,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    187,                0.00712,                      1,                      1,                0.92326,             6.0154e-05,             6.0154e-05,             6.0154e-05
                    188,                0.00093,                      1,                      1,                0.92104,              5.662e-05,              5.662e-05,              5.662e-05
                    189,                0.00362,                      1,                      1,                0.92154,             5.3086e-05,             5.3086e-05,             5.3086e-05
                    190,                0.00059,                      1,                      1,                0.92109,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    191,                0.00135,                      1,                      1,                 0.9215,             4.6017e-05,             4.6017e-05,             4.6017e-05
                    192,                0.00828,                      1,                      1,                0.92249,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    193,                0.00102,                      1,                      1,                0.92188,             3.8949e-05,             3.8949e-05,             3.8949e-05
                    194,                0.00324,                      1,                      1,                0.92288,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    195,                0.00274,                      1,                      1,                0.92561,              3.188e-05,              3.188e-05,              3.188e-05
                    196,                0.00327,                      1,                      1,                0.92117,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    197,                0.00046,                      1,                      1,                0.92636,             2.4812e-05,             2.4812e-05,             2.4812e-05
                    198,                0.00145,                      1,                      1,                0.92319,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    199,                0.00031,                      1,                      1,                0.92535,             1.7743e-05,             1.7743e-05,             1.7743e-05
                    200,                0.00022,                      1,                      1,                0.92236,             1.4209e-05,             1.4209e-05,             1.4209e-05
